Company Name,Quarter,Sector,Market Regime (Bull / Bear),Quarterly Stock Return (%),30-Day Post-Earnings Return (%),Stock P/E,P/B Ratio,EV/EBITDA,Dividend Yield (%),ROE (%),ROCE (%),OPM (%),Debt-to-Equity Ratio,Current Ratio,Interest Coverage Ratio,Sales Growth YoY (%),Net Profit Growth YoY (%),Beta (trailing),Market Cap (Cr),Actual EPS (Quarterly),Earnings Surprise Score (%),News Sentiment Score (-1 to +1),News Volume (articles per quarter)
Swiggy Ltd,Sep 2024,Other,Bull,17.71,26.72,35.9,4.19,26.92,0.0,-29.1,-24.1,-15.0,0.35,1.65,-9.12,18.22,12.79,1.05,76792.0,-62.75,-8.7,0.78,33
Swiggy Ltd,Sep 2025,Other,Bear,7.5,4.71,35.9,4.19,26.92,0.0,-29.1,-24.1,-14.0,0.35,1.65,-9.12,26.1,1.02,1.05,76792.0,-4.38,93.02,0.34,35
Syngene International Ltd,Dec 2023,Pharma,Bull,-13.47,1.77,52.2,3.19,39.15,0.33,7.78,9.99,27.12,0.35,1.65,21.44,8.41,5.51,1.05,15446.0,2.77,8.7,0.86,29
Syngene International Ltd,Dec 2024,Pharma,Bear,-5.59,-10.39,52.2,3.19,39.15,0.33,7.78,9.99,30.05,0.35,1.65,22.87,8.41,5.51,1.05,15446.0,3.26,17.69,0.75,28
Syngene International Ltd,Dec 2025,Pharma,Bull,3.07,-3.67,52.2,3.19,39.15,0.33,7.78,9.99,22.81,0.35,1.65,17.58,8.41,5.51,1.05,15446.0,0.37,-88.65,-0.56,29
Syngene International Ltd,Jun 2023,Pharma,Bull,30.74,3.33,52.2,3.19,39.15,0.33,7.78,9.99,26.22,0.35,1.65,20.18,8.41,5.51,1.05,15446.0,2.32,150.0,0.82,31
Syngene International Ltd,Jun 2024,Pharma,Bull,0.4,11.18,52.2,3.19,39.15,0.33,7.78,9.99,21.5,0.35,1.65,14.51,-7.48,-32.11,1.05,15446.0,1.88,-18.97,-0.03,29
Syngene International Ltd,Jun 2025,Pharma,Bull,-10.86,0.08,52.2,3.19,39.15,0.33,7.78,9.99,23.6,0.35,1.65,17.79,-7.33,-33.87,1.05,15446.0,2.15,14.36,-0.79,31
Syngene International Ltd,Jun 2026,Pharma,Bull,11.19,0.1,52.2,3.19,39.15,0.33,7.78,9.99,12.34,0.35,1.65,9.46,-19.75,-160.0,1.05,15446.0,-0.22,-100.0,-0.7,23
Syngene International Ltd,Mar 2024,Pharma,Bull,-1.01,4.98,52.2,3.19,39.15,0.33,7.78,9.99,34.56,0.35,1.65,24.57,13.46,101.93,1.05,15446.0,4.69,150.0,0.88,22
Syngene International Ltd,Mar 2025,Pharma,Bear,-17.41,2.31,52.2,3.19,39.15,0.33,7.78,9.99,33.75,0.35,1.65,21.61,28.91,142.14,1.05,15446.0,4.55,-2.99,0.81,27
Syngene International Ltd,Mar 2026,Pharma,Bear,-40.03,0.99,52.2,3.19,39.15,0.33,7.78,9.99,29.27,0.35,1.65,25.07,18.52,70.59,1.05,15446.0,3.67,-19.34,0.93,29
Syngene International Ltd,Sep 2023,Pharma,Bull,5.86,-2.35,52.2,3.19,39.15,0.33,7.78,9.99,27.92,0.35,1.65,19.55,23.65,-596.89,1.05,15446.0,2.9,-20.98,0.54,31
Syngene International Ltd,Sep 2024,Pharma,Bull,25.52,3.0,52.2,3.19,39.15,0.33,7.78,9.99,27.47,0.35,1.65,18.69,-2.82,-43.74,1.05,15446.0,2.64,-8.97,-0.57,21
Syngene International Ltd,Sep 2025,Pharma,Bear,-2.16,1.26,52.2,3.19,39.15,0.33,7.78,9.99,21.91,0.35,1.65,15.11,-10.55,-63.39,1.05,15446.0,1.67,-36.74,-0.34,31
Syrma SGS Technology Ltd,Dec 2023,Manufacturing,Bull,8.69,-1.99,82.5,10.74,61.88,0.09,14.0,16.8,6.0,0.35,1.65,3.55,4.53,4.31,1.05,30647.0,0.87,8.7,-0.36,27
Syrma SGS Technology Ltd,Dec 2024,Manufacturing,Bear,37.74,0.92,82.5,10.74,61.88,0.09,14.0,16.8,9.0,0.35,1.65,5.33,4.53,4.31,1.05,30647.0,2.74,150.0,0.89,28
Syrma SGS Technology Ltd,Dec 2025,Manufacturing,Bull,-8.82,-6.22,82.5,10.74,61.88,0.09,14.0,16.8,13.0,0.35,1.65,19.88,4.53,4.31,1.05,30647.0,5.33,94.53,0.78,27
Syrma SGS Technology Ltd,Jun 2023,Manufacturing,Bull,65.67,18.83,82.5,10.74,61.88,0.09,14.0,16.8,6.0,0.35,1.65,4.62,4.53,4.31,1.05,30647.0,1.61,-69.79,-0.49,24
Syrma SGS Technology Ltd,Jun 2024,Manufacturing,Bull,1.77,14.23,82.5,10.74,61.88,0.09,14.0,16.8,3.9,0.35,1.65,3.21,64.07,0.0,1.05,30647.0,1.09,-32.3,-0.7,24
Syrma SGS Technology Ltd,Jun 2025,Manufacturing,Bull,22.27,15.4,82.5,10.74,61.88,0.09,14.0,16.8,9.0,0.35,1.65,5.8,8.51,-5.66,1.05,30647.0,2.79,150.0,0.89,26
Syrma SGS Technology Ltd,Jun 2026,Manufacturing,Bull,75.06,0.54,82.5,10.74,61.88,0.09,14.0,16.8,10.0,0.35,1.65,12.46,25.71,-3.64,1.05,30647.0,5.19,86.02,0.82,31
Syrma SGS Technology Ltd,Mar 2024,Manufacturing,Bull,-29.44,16.7,82.5,10.74,61.88,0.09,14.0,16.8,7.0,0.35,1.65,6.38,90.18,60.71,1.05,30647.0,1.97,-62.04,0.77,30
Syrma SGS Technology Ltd,Mar 2025,Manufacturing,Bear,-26.42,-1.29,82.5,10.74,61.88,0.09,14.0,16.8,12.0,0.35,1.65,6.75,-20.34,255.0,1.05,30647.0,3.67,86.29,0.91,31
Syrma SGS Technology Ltd,Mar 2026,Manufacturing,Bear,7.46,25.01,82.5,10.74,61.88,0.09,14.0,16.8,12.0,0.35,1.65,13.38,55.19,138.0,1.05,30647.0,5.25,43.05,0.82,32
Syrma SGS Technology Ltd,Sep 2023,Manufacturing,Bull,37.79,27.94,82.5,10.74,61.88,0.09,14.0,16.8,7.0,0.35,1.65,6.12,-55.19,-70.75,1.05,30647.0,1.6,-69.52,0.8,30
Syrma SGS Technology Ltd,Sep 2024,Manufacturing,Bull,-13.21,8.46,82.5,10.74,61.88,0.09,14.0,16.8,9.0,0.35,1.65,5.07,-27.12,-11.11,1.05,30647.0,2.04,27.5,0.92,31
Syrma SGS Technology Ltd,Sep 2025,Manufacturing,Bear,30.99,-18.76,82.5,10.74,61.88,0.09,14.0,16.8,10.0,0.35,1.65,8.85,24.03,-7.04,1.05,30647.0,3.33,63.24,0.71,31
Transformers & Rectifiers India Ltd,Dec 2023,Manufacturing,Bull,40.55,-2.38,33.5,5.7,25.12,0.09,19.1,23.3,10.0,0.35,1.65,2.92,4.53,4.31,1.05,8660.0,0.55,8.7,0.89,27
Transformers & Rectifiers India Ltd,Dec 2024,Manufacturing,Bear,74.96,3.51,33.5,5.7,25.12,0.09,19.1,23.3,15.0,0.35,1.65,6.07,4.53,4.31,1.05,8660.0,1.82,150.0,0.92,22
Transformers & Rectifiers India Ltd,Dec 2025,Manufacturing,Bull,-41.85,1.96,33.5,5.7,25.12,0.09,19.1,23.3,17.0,0.35,1.65,9.62,4.53,4.31,1.05,8660.0,2.46,35.16,0.82,21
Transformers & Rectifiers India Ltd,Jun 2023,Manufacturing,Bull,72.57,49.84,33.5,5.7,25.12,0.09,19.1,23.3,2.8,0.35,1.65,0.27,4.53,4.31,1.05,8660.0,-0.48,-100.0,-0.74,24
Transformers & Rectifiers India Ltd,Jun 2024,Manufacturing,Bull,74.07,-1.07,33.5,5.7,25.12,0.09,19.1,23.3,13.0,0.35,1.65,3.5,-12.74,31.25,1.05,8660.0,0.67,150.0,0.87,19
Transformers & Rectifiers India Ltd,Jun 2025,Manufacturing,Bull,-3.96,-0.93,33.5,5.7,25.12,0.09,19.1,23.3,17.0,0.35,1.65,8.8,-5.37,21.82,1.05,8660.0,2.24,150.0,0.36,21
Transformers & Rectifiers India Ltd,Jun 2026,Manufacturing,Bull,28.09,2.41,33.5,5.7,25.12,0.09,19.1,23.3,16.0,0.35,1.65,6.2,-22.39,-15.79,1.05,8660.0,2.05,-8.48,-0.74,21
Transformers & Rectifiers India Ltd,Mar 2024,Manufacturing,Bull,66.17,28.08,33.5,5.7,25.12,0.09,19.1,23.3,14.0,0.35,1.65,6.55,123.91,-450.0,1.05,8660.0,1.4,-31.71,-0.4,28
Transformers & Rectifiers India Ltd,Mar 2025,Manufacturing,Bear,-10.19,-0.33,33.5,5.7,25.12,0.09,19.1,23.3,19.0,0.35,1.65,8.73,109.94,347.62,1.05,8660.0,3.14,124.29,0.57,19
Transformers & Rectifiers India Ltd,Mar 2026,Manufacturing,Bear,-17.39,4.75,33.5,5.7,25.12,0.09,19.1,23.3,15.0,0.35,1.65,8.43,48.02,35.82,1.05,8660.0,2.97,-5.41,0.77,23
Transformers & Rectifiers India Ltd,Sep 2023,Manufacturing,Bull,70.2,-3.19,33.5,5.7,25.12,0.09,19.1,23.3,8.0,0.35,1.65,1.67,-55.07,-96.88,1.05,8660.0,0.06,-97.98,0.54,25
Transformers & Rectifiers India Ltd,Sep 2024,Manufacturing,Bull,-16.69,24.33,33.5,5.7,25.12,0.09,19.1,23.3,15.0,0.35,1.65,6.9,-9.94,9.52,1.05,8660.0,1.51,150.0,0.88,24
Transformers & Rectifiers India Ltd,Sep 2025,Manufacturing,Bear,3.23,-8.11,33.5,5.7,25.12,0.09,19.1,23.3,11.0,0.35,1.65,4.0,-31.95,-60.64,1.05,8660.0,1.13,-25.17,-0.62,21
Tata Chemicals Ltd,Dec 2023,Chemicals,Bull,7.71,-4.7,34.2,0.74,25.65,1.8,1.27,3.42,15.0,0.35,1.65,4.11,4.4,0.0,1.05,15603.0,6.2,8.7,0.88,24
Tata Chemicals Ltd,Dec 2024,Chemicals,Bear,-7.1,16.91,34.2,0.74,25.65,1.8,1.27,3.42,12.0,0.35,1.65,2.93,4.4,0.0,1.05,15603.0,-2.08,-100.0,-0.53,30
Tata Chemicals Ltd,Dec 2025,Chemicals,Bull,-16.57,-5.99,34.2,0.74,25.65,1.8,1.27,3.42,10.0,0.35,1.65,2.36,4.4,0.0,1.05,15603.0,-3.65,-75.48,-0.4,30
Tata Chemicals Ltd,Jun 2023,Chemicals,Bull,4.31,8.46,34.2,0.74,25.65,1.8,1.27,3.42,25.0,0.35,1.65,8.48,4.4,0.0,1.05,15603.0,20.88,150.0,0.9,22
Tata Chemicals Ltd,Jun 2024,Chemicals,Bull,2.85,1.09,34.2,0.74,25.65,1.8,1.27,3.42,15.0,0.35,1.65,4.32,1.58,-2.06,1.05,15603.0,5.89,-71.79,0.0,25
Tata Chemicals Ltd,Jun 2025,Chemicals,Bull,12.83,1.63,34.2,0.74,25.65,1.8,1.27,3.42,17.0,0.35,1.65,4.41,3.59,-596.89,1.05,15603.0,9.89,67.91,0.92,26
Tata Chemicals Ltd,Jun 2026,Chemicals,Bull,19.81,-1.08,34.2,0.74,25.65,1.8,1.27,3.42,13.0,0.35,1.65,3.64,19.86,-186.96,1.05,15603.0,-0.67,-100.0,-0.27,31
Tata Chemicals Ltd,Mar 2024,Chemicals,Bull,-3.31,4.53,34.2,0.74,25.65,1.8,1.27,3.42,13.0,0.35,1.65,3.41,-17.61,-243.27,1.05,15603.0,-33.36,-100.0,0.05,26
Tata Chemicals Ltd,Mar 2025,Chemicals,Bear,-16.71,9.83,34.2,0.74,25.65,1.8,1.27,3.42,9.0,0.35,1.65,2.39,-7.39,-125.79,1.05,15603.0,-2.2,93.41,0.82,22
Tata Chemicals Ltd,Mar 2026,Chemicals,Bear,-22.35,1.14,34.2,0.74,25.65,1.8,1.27,3.42,8.0,0.35,1.65,1.79,-7.56,-596.89,1.05,15603.0,-83.67,-100.0,-0.3,22
Tata Chemicals Ltd,Sep 2023,Chemicals,Bull,2.3,8.47,34.2,0.74,25.65,1.8,1.27,3.42,20.0,0.35,1.65,5.57,-6.04,724.9,1.05,15603.0,16.8,120.08,0.82,23
Tata Chemicals Ltd,Sep 2024,Chemicals,Bull,-1.47,3.27,34.2,0.74,25.65,1.8,1.27,3.42,15.0,0.35,1.65,4.26,15.08,-131.75,1.05,15603.0,7.61,-54.7,-0.46,26
Tata Chemicals Ltd,Sep 2025,Chemicals,Bear,-1.15,-8.21,34.2,0.74,25.65,1.8,1.27,3.42,14.0,0.35,1.65,3.73,10.49,-414.29,1.05,15603.0,3.02,-60.32,-0.7,31
Tata Communications Ltd,Dec 2023,Other,Bull,-6.91,-4.83,48.3,14.56,36.22,0.99,32.6,14.6,21.0,0.35,1.65,6.27,4.82,1.82,1.05,50221.0,1.57,8.7,0.67,31
Tata Communications Ltd,Dec 2024,Other,Bear,-21.09,10.28,48.3,14.56,36.22,0.99,32.6,14.6,20.0,0.35,1.65,6.32,4.82,1.82,1.05,50221.0,8.28,150.0,0.92,24
Tata Communications Ltd,Dec 2025,Other,Bull,13.15,-0.32,48.3,14.56,36.22,0.99,32.6,14.6,20.0,0.35,1.65,6.11,4.82,1.82,1.05,50221.0,12.82,54.83,0.62,29
Tata Communications Ltd,Jun 2023,Other,Bull,29.57,13.04,48.3,14.56,36.22,0.99,32.6,14.6,21.0,0.35,1.65,7.82,4.82,1.82,1.05,50221.0,13.39,4.45,0.46,25
Tata Communications Ltd,Jun 2024,Other,Bull,-8.94,10.49,48.3,14.56,36.22,0.99,32.6,14.6,20.0,0.35,1.65,6.69,0.07,640.0,1.05,50221.0,11.68,-12.77,0.87,27
Tata Communications Ltd,Jun 2025,Other,Bull,8.62,-3.55,48.3,14.56,36.22,0.99,32.6,14.6,19.0,0.35,1.65,6.42,2.79,-19.49,1.05,50221.0,6.67,-42.89,0.2,26
Tata Communications Ltd,Jun 2026,Other,Bull,43.04,-1.0,48.3,14.56,36.22,0.99,32.6,14.6,19.0,0.35,1.65,6.61,6.37,-64.29,1.05,50221.0,4.71,-29.39,0.36,29
Tata Communications Ltd,Mar 2024,Other,Bull,13.78,5.63,48.3,14.56,36.22,0.99,32.6,14.6,19.0,0.35,1.65,5.78,18.32,-15.71,1.05,50221.0,11.27,139.28,0.86,25
Tata Communications Ltd,Mar 2025,Other,Bear,-8.54,5.63,48.3,14.56,36.22,0.99,32.6,14.6,19.0,0.35,1.65,6.16,7.12,212.61,1.05,50221.0,36.5,150.0,0.9,34
Tata Communications Ltd,Mar 2026,Other,Bear,-25.59,17.06,48.3,14.56,36.22,0.99,32.6,14.6,20.0,0.35,1.65,7.05,9.97,36.32,1.05,50221.0,9.24,-74.68,0.88,24
Tata Communications Ltd,Sep 2023,Other,Bull,21.54,7.66,48.3,14.56,36.22,0.99,32.6,14.6,21.0,0.35,1.65,7.41,-25.99,70.0,1.05,50221.0,7.74,-16.23,0.92,30
Tata Communications Ltd,Sep 2024,Other,Bull,15.03,6.58,48.3,14.56,36.22,0.99,32.6,14.6,20.0,0.35,1.65,5.97,1.47,-29.5,1.05,50221.0,7.97,2.97,-0.68,26
Tata Communications Ltd,Sep 2025,Other,Bear,-6.52,-6.0,48.3,14.56,36.22,0.99,32.6,14.6,19.0,0.35,1.65,5.81,1.84,-82.42,1.05,50221.0,6.42,-19.45,0.6,34
Tata Elxsi Ltd,Dec 2012,IT,Bull,9.33,3.01,207.0,36.79,155.25,2.22,39.3,60.0,11.0,0.35,1.65,16.0,5.5,7.6,1.05,21078.0,1.4,8.7,0.74,31
Tata Elxsi Ltd,Dec 2013,IT,Bull,-1.14,3.9,207.0,36.79,155.25,2.22,39.3,60.0,22.0,0.35,1.65,28.88,5.5,7.6,1.05,21078.0,3.46,147.14,0.25,26
Tata Elxsi Ltd,Dec 2014,IT,Bull,5.36,5.88,207.0,36.79,155.25,2.22,39.3,60.0,23.0,0.35,1.65,28.88,5.5,7.6,1.05,21078.0,4.46,28.9,0.62,29
Tata Elxsi Ltd,Jun 2012,IT,Bull,-1.96,-1.27,207.0,36.79,155.25,2.22,39.3,60.0,9.0,0.35,1.65,13.0,5.5,7.6,1.05,21078.0,0.42,-90.58,-0.4,25
Tata Elxsi Ltd,Jun 2013,IT,Bull,4.37,1.65,207.0,36.79,155.25,2.22,39.3,60.0,8.0,0.35,1.65,13.0,10.19,0.0,1.05,21078.0,1.43,150.0,0.84,31
Tata Elxsi Ltd,Jun 2014,IT,Bull,-0.61,0.8,207.0,36.79,155.25,2.22,39.3,60.0,20.0,0.35,1.65,28.88,-4.5,-4.55,1.05,21078.0,3.34,133.57,0.8,31
Tata Elxsi Ltd,Mar 2012,IT,Bull,-20.97,-16.27,207.0,36.79,155.25,2.22,39.3,60.0,15.0,0.35,1.65,22.0,-33.94,-71.43,1.05,21078.0,1.33,-60.18,0.46,21
Tata Elxsi Ltd,Mar 2013,IT,Bull,30.79,32.06,207.0,36.79,155.25,2.22,39.3,60.0,14.0,0.35,1.65,22.0,11.64,166.67,1.05,21078.0,1.31,-1.5,0.92,29
Tata Elxsi Ltd,Mar 2014,IT,Bull,33.35,26.19,207.0,36.79,155.25,2.22,39.3,60.0,22.0,0.35,1.65,28.88,22.54,144.44,1.05,21078.0,3.51,150.0,0.91,22
Tata Elxsi Ltd,Mar 2015,IT,Bull,8.53,11.32,207.0,36.79,155.25,2.22,39.3,60.0,20.0,0.35,1.65,28.88,20.94,42.86,1.05,21078.0,4.79,36.47,0.79,28
Tata Elxsi Ltd,Sep 2012,IT,Bull,-6.08,-13.0,207.0,36.79,155.25,2.22,39.3,60.0,13.0,0.35,1.65,20.0,6.16,-75.0,1.05,21078.0,0.29,-93.95,-0.27,30
Tata Elxsi Ltd,Sep 2013,IT,Bull,35.55,30.73,207.0,36.79,155.25,2.22,39.3,60.0,17.0,0.35,1.65,32.0,16.56,150.0,1.05,21078.0,3.2,150.0,0.92,21
Tata Elxsi Ltd,Sep 2014,IT,Bull,8.37,4.19,207.0,36.79,155.25,2.22,39.3,60.0,20.0,0.35,1.65,28.88,-2.83,9.09,1.05,21078.0,3.79,18.44,0.89,21
Tata Investment Corporation Ltd,Dec 2023,Banking,Bull,35.52,-12.99,76.4,1.13,57.3,0.52,1.44,1.57,87.0,0.45,1.65,44.0,8.74,9.96,1.05,32932.0,1.05,8.7,0.59,30
Tata Investment Corporation Ltd,Dec 2024,Banking,Bear,0.44,36.4,76.4,1.13,57.3,0.52,1.44,1.57,-147.0,0.45,1.65,14.93,8.74,9.96,1.05,32932.0,0.39,-62.86,0.54,26
Tata Investment Corporation Ltd,Dec 2025,Banking,Bull,-34.07,16.92,76.4,1.13,57.3,0.52,1.44,1.57,82.0,0.45,1.65,14.93,8.74,9.96,1.05,32932.0,1.49,150.0,0.86,24
Tata Investment Corporation Ltd,Jun 2023,Banking,Bull,34.89,-1.57,76.4,1.13,57.3,0.52,1.44,1.57,94.0,0.45,1.65,28.6,8.74,9.96,1.05,32932.0,2.9,94.63,0.92,24
Tata Investment Corporation Ltd,Jun 2024,Banking,Bull,-0.83,16.58,76.4,1.13,57.3,0.52,1.44,1.57,92.0,0.45,1.65,14.93,123.91,147.17,1.05,32932.0,2.59,-10.69,0.91,26
Tata Investment Corporation Ltd,Jun 2025,Banking,Bull,10.53,-0.15,76.4,1.13,57.3,0.52,1.44,1.57,92.0,0.45,1.65,14.93,123.91,630.0,1.05,32932.0,2.89,11.58,0.74,25
Tata Investment Corporation Ltd,Jun 2026,Banking,Bull,16.14,-2.41,76.4,1.13,57.3,0.52,1.44,1.57,92.0,0.45,1.65,14.93,123.91,92.0,1.05,32932.0,2.84,-1.73,0.62,33
Tata Investment Corporation Ltd,Mar 2024,Banking,Bull,46.62,2.03,76.4,1.13,57.3,0.52,1.44,1.57,86.0,0.45,1.65,14.93,-55.39,-59.46,1.05,32932.0,1.2,-57.75,-0.13,24
Tata Investment Corporation Ltd,Mar 2025,Banking,Bear,-7.76,10.43,76.4,1.13,57.3,0.52,1.44,1.57,45.0,0.45,1.65,14.93,-55.39,-70.99,1.05,32932.0,0.75,-37.5,-0.3,26
Tata Investment Corporation Ltd,Mar 2026,Banking,Bear,-22.32,-0.98,76.4,1.13,57.3,0.52,1.44,1.57,74.0,0.45,1.65,14.93,-55.39,-56.16,1.05,32932.0,1.26,68.0,0.64,33
Tata Investment Corporation Ltd,Sep 2023,Banking,Bull,39.76,32.6,76.4,1.13,57.3,0.52,1.44,1.57,92.0,0.45,1.65,22.8,-18.42,-13.89,1.05,32932.0,2.46,95.24,0.88,24
Tata Investment Corporation Ltd,Sep 2024,Banking,Bull,3.22,3.21,76.4,1.13,57.3,0.52,1.44,1.57,94.0,0.45,1.65,14.93,123.91,106.67,1.05,32932.0,2.44,-0.81,0.8,32
Tata Investment Corporation Ltd,Sep 2025,Banking,Bear,50.38,-6.57,76.4,1.13,57.3,0.52,1.44,1.57,93.0,0.45,1.65,14.93,123.91,289.47,1.05,32932.0,2.93,20.08,0.62,29
Tata Technologies Ltd,Dec 2023,IT,Bull,-10.12,2.52,47.6,7.89,35.7,1.1,16.3,20.9,18.0,0.35,1.65,47.4,5.5,7.6,1.05,30947.0,4.2,8.7,0.2,26
Tata Technologies Ltd,Dec 2024,IT,Bear,-18.54,-5.19,47.6,7.89,35.7,1.1,16.3,20.9,18.0,0.35,1.65,39.0,5.5,7.6,1.05,30947.0,4.16,-0.95,-0.36,30
Tata Technologies Ltd,Dec 2025,IT,Bull,-6.87,-12.83,47.6,7.89,35.7,1.1,16.3,20.9,14.0,0.35,1.65,21.44,5.5,7.6,1.05,30947.0,0.16,-96.15,-0.3,25
Tata Technologies Ltd,Jun 2023,IT,Bull,20.33,7.41,47.6,7.89,35.7,1.1,16.3,20.9,20.0,0.35,1.65,50.0,5.5,7.6,1.05,30947.0,4.72,150.0,0.88,28
Tata Technologies Ltd,Jun 2024,IT,Bull,-1.72,9.07,47.6,7.89,35.7,1.1,16.3,20.9,18.0,0.35,1.65,46.2,-1.55,-4.71,1.05,30947.0,3.99,-15.47,-0.3,31
Tata Technologies Ltd,Jun 2025,IT,Bull,5.12,4.52,47.6,7.89,35.7,1.1,16.3,20.9,16.0,0.35,1.65,40.0,-5.54,0.59,1.05,30947.0,4.2,5.26,0.74,26
Tata Technologies Ltd,Jun 2026,IT,Bull,30.8,-0.87,47.6,7.89,35.7,1.1,16.3,20.9,16.0,0.35,1.65,17.8,21.89,724.9,1.05,30947.0,4.45,5.95,0.7,23
Tata Technologies Ltd,Mar 2024,IT,Bull,-13.54,-0.29,47.6,7.89,35.7,1.1,16.3,20.9,18.0,0.35,1.65,60.0,3.42,-18.23,1.05,30947.0,3.88,-12.81,-0.13,32
Tata Technologies Ltd,Mar 2025,IT,Bear,-23.68,4.65,47.6,7.89,35.7,1.1,16.3,20.9,18.0,0.35,1.65,46.6,1.34,16.67,1.05,30947.0,4.66,20.1,0.82,23
Tata Technologies Ltd,Mar 2026,IT,Bear,-20.96,22.65,47.6,7.89,35.7,1.1,16.3,20.9,16.0,0.35,1.65,15.75,26.37,20.0,1.05,30947.0,5.03,7.94,-0.08,32
Tata Technologies Ltd,Sep 2023,IT,Bull,-1.97,-5.39,47.6,7.89,35.7,1.1,16.3,20.9,17.0,0.35,1.65,42.8,-23.78,-11.6,1.05,30947.0,3.95,-21.47,0.6,24
Tata Technologies Ltd,Sep 2024,IT,Bull,8.7,-0.39,47.6,7.89,35.7,1.1,16.3,20.9,18.0,0.35,1.65,47.2,-0.38,0.0,1.05,30947.0,3.88,-1.77,0.23,22
Tata Technologies Ltd,Sep 2025,IT,Bear,-5.76,-3.73,47.6,7.89,35.7,1.1,16.3,20.9,16.0,0.35,1.65,41.6,2.88,-12.17,1.05,30947.0,4.08,5.15,0.62,29
TBO Tek Ltd,Dec 2023,Other,Bull,15.54,9.08,67.8,11.75,50.85,0.0,17.4,18.3,17.0,0.35,1.65,18.67,4.82,1.82,1.05,18237.0,4.93,8.7,0.48,22
TBO Tek Ltd,Dec 2024,Other,Bear,-4.32,-3.71,67.8,11.75,50.85,0.0,17.4,18.3,13.0,0.35,1.65,9.17,4.82,1.82,1.05,18237.0,4.6,-6.69,0.59,29
TBO Tek Ltd,Dec 2025,Other,Bull,9.22,-23.37,67.8,11.75,50.85,0.0,17.4,18.3,13.0,0.35,1.65,6.67,4.82,1.82,1.05,18237.0,4.94,7.39,0.03,29
TBO Tek Ltd,Jun 2023,Other,Bull,14.92,8.09,67.8,11.75,50.85,0.0,17.4,18.3,19.0,0.35,1.65,33.5,4.82,1.82,1.05,18237.0,4.59,-7.09,-0.64,27
TBO Tek Ltd,Jun 2024,Other,Bull,35.31,13.9,67.8,11.75,50.85,0.0,17.4,18.3,19.0,0.35,1.65,13.17,27.83,19.61,1.05,18237.0,5.61,22.22,0.91,30
TBO Tek Ltd,Jun 2025,Other,Bull,16.82,6.14,67.8,11.75,50.85,0.0,17.4,18.3,14.0,0.35,1.65,14.8,21.09,26.0,1.05,18237.0,5.8,3.39,0.88,30
TBO Tek Ltd,Jun 2026,Other,Bull,30.7,-1.02,67.8,11.75,50.85,0.0,17.4,18.3,15.0,0.35,1.65,9.2,18.11,53.7,1.05,18237.0,7.68,32.41,0.8,22
TBO Tek Ltd,Mar 2024,Other,Bull,-2.62,14.24,67.8,11.75,50.85,0.0,17.4,18.3,18.0,0.35,1.65,16.5,6.96,-2.13,1.05,18237.0,4.47,-41.8,0.53,29
TBO Tek Ltd,Mar 2025,Other,Bear,-31.56,6.62,67.8,11.75,50.85,0.0,17.4,18.3,15.0,0.35,1.65,13.0,6.7,-3.28,1.05,18237.0,5.43,21.48,0.91,26
TBO Tek Ltd,Mar 2026,Other,Bear,-34.89,14.94,67.8,11.75,50.85,0.0,17.4,18.3,13.0,0.35,1.65,7.0,59.3,-4.76,1.05,18237.0,5.53,1.84,0.71,22
TBO Tek Ltd,Sep 2023,Other,Bull,-22.98,-17.04,67.8,11.75,50.85,0.0,17.4,18.3,20.0,0.35,1.65,35.0,-55.39,-32.53,1.05,18237.0,5.41,-2.17,0.03,31
TBO Tek Ltd,Sep 2024,Other,Bull,-5.52,5.73,67.8,11.75,50.85,0.0,17.4,18.3,17.0,0.35,1.65,12.5,22.22,30.43,1.05,18237.0,5.53,2.22,0.71,26
TBO Tek Ltd,Sep 2025,Other,Bear,5.35,3.59,67.8,11.75,50.85,0.0,17.4,18.3,16.0,0.35,1.65,9.78,27.35,15.25,1.05,18237.0,6.22,12.48,0.08,24
Techno Electric & Engineering Company Ltd,Dec 2023,Manufacturing,Bull,57.47,-5.87,26.2,2.72,19.65,0.72,11.4,14.8,17.0,0.35,1.65,14.0,4.53,4.31,1.05,11306.0,8.54,8.7,0.57,30
Techno Electric & Engineering Company Ltd,Dec 2024,Manufacturing,Bear,-0.23,-15.94,26.2,2.72,19.65,0.72,11.4,14.8,14.0,0.35,1.65,30.0,4.53,4.31,1.05,11306.0,8.25,-3.4,0.73,29
Techno Electric & Engineering Company Ltd,Dec 2025,Manufacturing,Bull,-19.16,0.18,26.2,2.72,19.65,0.72,11.4,14.8,14.0,0.35,1.65,31.5,4.53,4.31,1.05,11306.0,10.25,24.24,0.62,22
Techno Electric & Engineering Company Ltd,Jun 2023,Manufacturing,Bull,8.62,9.58,26.2,2.72,19.65,0.72,11.4,14.8,8.0,0.35,1.65,5.25,4.53,4.31,1.05,11306.0,2.35,-77.07,0.62,24
Techno Electric & Engineering Company Ltd,Jun 2024,Manufacturing,Bull,94.03,-2.39,26.2,2.72,19.65,0.72,11.4,14.8,14.0,0.35,1.65,26.0,14.68,6.52,1.05,11306.0,9.12,150.0,0.9,22
